:START_ID(Health-ID),:END_ID(Health-ID),:TYPE
R3417,sR12746,地址
R3417,sR12747,地理位置
R6581,R1610,涉及检查
R6281,R3900,科室
R6281,R6766,涉及症状
R6281,R6867,涉及症状
R6281,R7089,涉及症状
R6281,R6679,涉及症状
R6281,R6906,涉及症状
R6281,R6681,涉及症状
R6281,sR12748,ICD10编码
R6281,sR12749,饮食禁忌
R6281,sR12750,并发症
R6281,sR12751,发病机制
R6281,sR12752,一般治疗
R6281,sR12753,发病部位
R6281,sR12754,诊断
R6281,sR12755,预防
R6281,sR12756,预后
R6281,sR12757,随访
R6281,sR12758,简介概述
R6281,sR12759,药物治疗
R6281,sR12760,治疗方法
R6281,sR12761,高发人群
R3484,sR12762,类别
R3484,sR12763,地址
R3484,sR12764,地理位置
R1498,sR12765,类别
R1498,sR12766,地址
R1498,sR12767,地理位置
R2622,sR12768,类别
R2622,sR12769,地址
R2622,sR12770,地理位置
R1212,sR12771,类别
R1212,sR12772,地址
R1212,sR12773,地理位置
R3655,sR12774,类别
R3655,sR12775,地址
R3655,sR12776,地理位置
R4462,sR12777,类别
R4462,sR12778,地址
R4462,sR12779,地理位置
R1052,sR12780,类别
R1052,sR12781,地址
R1052,sR12782,地理位置
R624,sR12783,类别
R624,sR12784,地址
R624,sR12785,地理位置
R2728,sR12786,类别
R2728,sR12787,地址
R2728,sR12788,地理位置
R6729,R6985,涉及症状
R6729,R1627,涉及症状
R6729,R1833,涉及症状
R6729,R6853,涉及症状
R6729,R7033,涉及症状
R6729,R6703,涉及症状
R6729,sR12789,起因
R6729,R6485,涉及疾病
R6729,R6168,涉及疾病
R6729,sR12790,诊断
R6729,sR12791,预防
R6729,sR12792,简介概述
R598,sR12793,类别
R598,sR12794,地址
R598,sR12795,地理位置
R5722,sR12796,类别
R5722,sR12797,地址
R5722,sR12798,地理位置
R4706,sR12799,类别
R4706,sR12800,地址
R4706,sR12801,地理位置
R3966,sR12802,类别
R3966,sR12803,地址
R3966,sR12804,地理位置
R5672,sR12805,类别
R5672,sR12806,地址
R5672,sR12807,地理位置
R2362,sR12808,类别
R2362,sR12809,地址
R2362,sR12810,地理位置
R4129,sR12811,类别
R4129,sR12812,地址
R4129,sR12813,地理位置
R1321,sR12814,类别
R1321,sR12815,地址
R1321,sR12816,地理位置
R1789,sR12817,类别
R1789,sR12818,地址
R1789,sR12819,地理位置
R6913,R6770,涉及症状
R6913,R7082,涉及症状
R6913,R6887,涉及症状
R6913,R7033,涉及症状
R6913,R6796,涉及症状
R6913,R7032,涉及症状
R6913,R7094,涉及症状
R6913,sR12820,起因
R6913,sR12821,诊断
R6913,sR12822,预防
R6913,sR12823,简介概述
R2656,sR12824,类别
R2656,sR12825,地址
R2656,sR12826,地理位置
R3080,sR12827,类别
R3080,sR12828,地址
R3080,sR12829,地理位置
R5077,sR12830,类别
R5077,sR12831,地址
R5077,sR12832,地理位置
R1547,sR12833,类别
R1547,sR12834,地址
R1547,sR12835,地理位置
R4579,sR12836,类别
R4579,sR12837,地址
R4579,sR12838,地理位置
R6582,R3134,科室
R6582,R6680,涉及症状
R6582,R7098,涉及症状
R6582,sR12839,ICD10编码
R6582,sR12840,并发症
R6582,sR12841,发病机制
R6582,sR12842,一般治疗
R6582,sR12843,诊断
R6582,sR12844,预防
R6582,sR12845,预后
R6582,sR12846,简介概述
R6582,sR12847,治疗方法
R4550,sR12848,类别
R4550,sR12849,地址
R4550,sR12850,地理位置
R971,sR12851,类别
R971,sR12852,地址
R971,sR12853,地理位置
R3486,sR12854,类别
R3486,sR12855,地址
R3486,sR12856,地理位置
R3463,sR12857,类别
R3463,sR12858,地址
R3463,sR12859,地理位置
R1241,sR12860,类别
R1241,sR12861,地址
R1241,sR12862,地理位置
R2248,sR12863,类别
R2248,sR12864,地址
R2248,sR12865,地理位置
R2634,sR12866,类别
R2634,sR12867,地址
R2634,sR12868,地理位置
R6514,R2301,涉及检查
R6912,R1833,涉及症状
R6912,R6842,涉及症状
R6912,R6759,涉及症状
R6912,R7023,涉及症状
R6912,sR12869,起因
R6912,R6395,涉及疾病
R6912,sR12870,诊断
R6912,sR12871,预防
R6912,sR12872,简介概述
R933,sR12873,类别
R933,sR12874,地址
R933,sR12875,地理位置
R3707,sR12876,类别
R3707,sR12877,地址
R3707,sR12878,地理位置
R6569,R3255,涉及检查
R5431,sR12879,类别
R5431,sR12880,地址
R5431,sR12881,地理位置
R2530,sR12882,类别
R2530,sR12883,地址
R2530,sR12884,地理位置
R657,sR12885,类别
R657,sR12886,地址
R657,sR12887,地理位置
R5260,sR12888,类别
R5260,sR12889,地址
R5260,sR12890,地理位置
R2330,sR12891,类别
R2330,sR12892,地址
R2330,sR12893,地理位置
R4904,sR12894,类别
R4904,sR12895,地址
R4904,sR12896,地理位置
R3665,sR12897,类别
R3665,sR12898,地址
R3665,sR12899,地理位置
R2358,sR12900,类别
R2358,sR12901,地址
R2358,sR12902,地理位置
R4281,sR12903,类别
R4281,sR12904,地址
R4281,sR12905,地理位置
R6244,R1984,涉及检查
R1239,sR12906,类别
R1239,sR12907,地址
R1239,sR12908,地理位置
R2525,sR12909,类别
R2525,sR12910,地址
R2525,sR12911,地理位置
R2902,sR12912,类别
R2902,sR12913,地址
R2902,sR12914,地理位置
R6946,R6920,涉及症状
R6946,R7061,涉及症状
R6946,R6694,涉及症状
R6946,R7087,涉及症状
R6946,R7042,涉及症状
R6946,sR12915,起因
R6946,sR12916,诊断
R6946,sR12917,预防
R6946,sR12918,简介概述
R3960,sR12919,类别
R3960,sR12920,地址
R3960,sR12921,地理位置
R3747,sR12922,类别
R3747,sR12923,地址
R3747,sR12924,地理位置
R6477,R3620,涉及检查
R45,sR12925,类别
R45,sR12926,地址
R45,sR12927,地理位置
R3708,sR12928,类别
R3708,sR12929,地址
R3708,sR12930,地理位置
R5723,sR12931,类别
R5723,sR12932,地址
R5723,sR12933,地理位置
R1382,sR12934,类别
R1382,sR12935,地址
R1382,sR12936,地理位置
R6637,R6752,涉及症状
R6637,R6908,涉及症状
R6637,R6638,涉及症状
R6637,R6703,涉及症状
R6637,R6599,涉及症状
R6637,R7057,涉及症状
R6637,R6618,涉及症状
R6637,R6633,涉及症状
R6637,sR12937,起因
R6637,R6429,涉及疾病
R6637,R6296,涉及疾病
R6637,R6563,涉及疾病
R6637,R3031,涉及检查
R6637,sR12938,诊断
R6637,sR12939,预防
R6637,sR12940,简介概述
R1001,sR12941,类别
R1001,sR12942,地址
R1001,sR12943,地理位置
R182,sR12944,类别
R182,sR12945,地址
R182,sR12946,地理位置
R4828,sR12947,类别
R4828,sR12948,地址
R4828,sR12949,地理位置
R1827,sR12950,类别
R1827,sR12951,地址
R1827,sR12952,地理位置
R3140,sR12953,类别
R3140,sR12954,地址
R3140,sR12955,地理位置
R5845,sR12956,类别
R5845,sR12957,地址
R5845,sR12958,地理位置
R2383,sR12959,类别
R2383,sR12960,地址
R2383,sR12961,地理位置
R2340,sR12962,类别
R2340,sR12963,地址
R2340,sR12964,地理位置
R1759,sR12965,类别
R1759,sR12966,地址
R1759,sR12967,地理位置
R6595,R1984,涉及检查
R6595,R5512,涉及检查
R2930,sR12968,类别
R2930,sR12969,地址
R2930,sR12970,地理位置
R7060,R6917,涉及症状
R7060,R6795,涉及症状
R7060,R7038,涉及症状
R7060,sR12971,起因
R7060,R6448,涉及疾病
R7060,R6296,涉及疾病
R7060,sR12972,诊断
R7060,sR12973,预防
R7060,sR12974,简介概述
R5634,sR12975,类别
R5634,sR12976,地址
R5634,sR12977,地理位置
R1075,sR12978,类别
R1075,sR12979,地址
R1075,sR12980,地理位置
R3699,sR12981,类别
R3699,sR12982,地址
R3699,sR12983,地理位置
R5856,sR12984,类别
R5856,sR12985,地址
R5856,sR12986,地理位置
R787,sR12987,类别
R787,sR12988,地址
R787,sR12989,地理位置
R5642,sR12990,类别
R5642,sR12991,地址
R5642,sR12992,地理位置
R1221,sR12993,类别
R1221,sR12994,地址
R1221,sR12995,地理位置
R6810,R6080,涉及症状
R6810,R7064,涉及症状
R6810,sR12996,起因
R6810,R6403,涉及疾病
R6810,sR12997,诊断
R6810,sR12998,预防
R6810,sR12999,简介概述
R6463,R2456,涉及检查
R5464,sR13000,类别
R5464,sR13001,地址
R5464,sR13002,地理位置
R6051,sR13003,类别
R6051,sR13004,地址
R6051,sR13005,地理位置
R6988,R6599,涉及症状
R6988,R6908,涉及症状
R6988,R6752,涉及症状
R6988,R6704,涉及症状
R6988,sR13006,起因
R6988,R6273,涉及疾病
R6988,R2565,涉及检查
R6988,sR13007,诊断
R6988,sR13008,预防
R6988,sR13009,简介概述
R3801,sR13010,类别
R3801,sR13011,地址
R3801,sR13012,地理位置
R5817,sR13013,类别
R5817,sR13014,地址
R5817,sR13015,地理位置
R429,sR13016,类别
R429,sR13017,地址
R429,sR13018,地理位置
R6030,sR13019,类别
R6030,sR13020,地址
R6030,sR13021,地理位置
R646,sR13022,类别
R646,sR13023,地址
R646,sR13024,地理位置
R6209,R2803,科室
R6209,R6652,涉及症状
R6209,R6864,涉及症状
R6209,sR13025,ICD10编码
R6209,sR13026,并发症
R6209,sR13027,发病机制
R6209,sR13028,诊断
R6209,sR13029,预防
R6209,sR13030,简介概述
R6209,sR13031,治疗方法
R5218,sR13032,类别
R5218,sR13033,地址
R5218,sR13034,地理位置
R2049,sR13035,类别
R2049,sR13036,地址
R2049,sR13037,地理位置
R4775,sR13038,类别
R4775,sR13039,地址
R4775,sR13040,地理位置
R6858,R6997,涉及症状
R6858,sR13041,起因
R6858,R6327,涉及疾病
R6858,R3255,涉及检查
R6858,sR13042,诊断
R6858,sR13043,预防
R6858,sR13044,简介概述
R6005,sR13045,类别
R6005,sR13046,地址
R6005,sR13047,地理位置
R4268,sR13048,类别
R4268,sR13049,地址
R4268,sR13050,地理位置
R6016,sR13051,类别
R6016,sR13052,地址
R6016,sR13053,地理位置
R4242,sR13054,类别
R4242,sR13055,地址
R4242,sR13056,地理位置
R4667,sR13057,类别
R4667,sR13058,地址
R4667,sR13059,地理位置
R5020,sR13060,类别
R5020,sR13061,地址
R5020,sR13062,地理位置
R5417,sR13063,类别
R5417,sR13064,地址
R5417,sR13065,地理位置
R5284,sR13066,类别
R5284,sR13067,地址
R5284,sR13068,地理位置
R1708,sR13069,类别
R1708,sR13070,地址
R1708,sR13071,地理位置
R451,sR13072,类别
R451,sR13073,地址
R451,sR13074,地理位置
R4291,sR13075,类别
R4291,sR13076,地址
R4291,sR13077,地理位置
R4337,sR13078,类别
R4337,sR13079,地址
R4337,sR13080,地理位置
R993,sR13081,类别
R993,sR13082,地址
R993,sR13083,地理位置
R2567,sR13084,类别
R2567,sR13085,地址
R2567,sR13086,地理位置
R5410,sR13087,类别
R5410,sR13088,地址
R5410,sR13089,地理位置
R7052,R3031,涉及检查
R5669,sR13090,类别
R5669,sR13091,地址
R5669,sR13092,地理位置
R655,sR13093,类别
R655,sR13094,地址
R655,sR13095,地理位置
R3753,sR13096,类别
R3753,sR13097,地址
R3753,sR13098,地理位置
R6202,R3255,涉及检查
R2751,sR13099,类别
R2751,sR13100,地址
R2751,sR13101,地理位置
R1181,sR13102,类别
R1181,sR13103,地址
R1181,sR13104,地理位置
R6458,R3272,涉及检查
R2097,sR13105,类别
R2097,sR13106,地址
R2097,sR13107,地理位置
R1431,sR13108,类别
R1431,sR13109,地址
R1431,sR13110,地理位置
R5247,sR13111,类别
R5247,sR13112,地址
R5247,sR13113,地理位置
R5165,sR13114,类别
R5165,sR13115,地址
R5165,sR13116,地理位置
R6406,R3134,科室
R6406,R2817,涉及症状
R6406,R6703,涉及症状
R6406,sR13117,ICD10编码
R6406,sR13118,饮食禁忌
R6406,sR13119,并发症
R6406,sR13120,发病机制
R6406,sR13121,一般治疗
R6406,sR13122,发病部位
R6406,sR13123,诊断
R6406,sR13124,预防
R6406,sR13125,预后
R6406,sR13126,随访
R6406,sR13127,简介概述
R6406,sR13128,药物治疗
R6406,sR13129,治疗方法
R6406,sR13130,高发人群
R2456,sR13131,临床意义
R2456,sR13132,参考值
R2456,sR13133,提示
R2456,sR13134,不良反应
R2456,R6463,涉及疾病
R2456,sR13135,是否空腹
R2456,sR13136,注意事项
R2456,sR13137,简介概述
R2456,sR13138,详细过程
R597,sR13139,类别
R597,sR13140,地址
R597,sR13141,地理位置
R1359,sR13142,类别
R1359,sR13143,地址
R1359,sR13144,地理位置
R534,sR13145,类别
R534,sR13146,地址
R534,sR13147,地理位置
R4561,sR13148,类别
R4561,sR13149,地址
R4561,sR13150,地理位置
R4882,sR13151,类别
R4882,sR13152,地址
R4882,sR13153,地理位置
R6038,sR13154,类别
R6038,sR13155,地址
R6038,sR13156,地理位置
R745,sR13157,类别
R745,sR13158,地址
R745,sR13159,地理位置
R5243,sR13160,类别
R5243,sR13161,地址
R5243,sR13162,地理位置
R1766,sR13163,类别
R1766,sR13164,地址
R1766,sR13165,地理位置
R6017,sR13166,类别
R6017,sR13167,地址
R6017,sR13168,地理位置
R6110,sR13169,类别
R6110,sR13170,地址
R6110,sR13171,地理位置
R6296,R2803,科室
R6296,R2817,涉及症状
R6296,R7060,涉及症状
R6296,R6896,涉及症状
R6296,R6983,涉及症状
R6296,R6816,涉及症状
R6296,R7045,涉及症状
R6296,R6637,涉及症状
R6296,R6804,涉及症状
R6296,R6908,涉及症状
R6296,R6776,涉及症状
R6296,sR13172,ICD10编码
R6296,sR13173,饮食禁忌
R6296,sR13174,并发症
R6296,sR13175,发病机制
R6296,sR13176,一般治疗
R6296,sR13177,发病部位
R6296,sR13178,诊断
R6296,sR13179,预防
R6296,sR13180,简介概述
R6296,sR13181,药物治疗
R6296,sR13182,治疗方法
R6296,sR13183,高发人群
R5568,sR13184,类别
R5568,sR13185,地址
R5568,sR13186,地理位置
R6607,R6780,涉及症状
R6607,R7094,涉及症状
R6607,R6990,涉及症状
R6607,R6876,涉及症状
R6607,R6913,涉及症状
R6607,R6796,涉及症状
R6607,R7102,涉及症状
R6607,R7026,涉及症状
R6607,R7032,涉及症状
R6607,R6679,涉及症状
R6607,sR13187,起因
R6607,R6412,涉及疾病
R6607,sR13188,诊断
R6607,sR13189,预防
R6607,sR13190,简介概述
R4431,sR13191,类别
R4431,sR13192,地址
R4431,sR13193,地理位置
R3705,sR13194,类别
R3705,sR13195,地址
R3705,sR13196,地理位置
R1619,R6743,涉及症状
R1619,R6837,涉及症状
R1619,R6616,涉及症状
R1619,R6887,涉及症状
R1619,R6780,涉及症状
R1619,sR13197,起因
R1619,sR13198,诊断
R1619,sR13199,预防
R1619,sR13200,简介概述
R1077,sR13201,类别
R1077,sR13202,地址
R1077,sR13203,地理位置
R3955,sR13204,类别
R3955,sR13205,地址
R3955,sR13206,地理位置
R3120,sR13207,类别
R3120,sR13208,地址
R3120,sR13209,地理位置
R4193,sR13210,类别
R4193,sR13211,地址
R4193,sR13212,地理位置
R6699,R7082,涉及症状
R6699,R6831,涉及症状
R6699,R6788,涉及症状
R6699,sR13213,起因
R6699,R6185,涉及疾病
R6699,sR13214,诊断
R6699,sR13215,预防
R6699,sR13216,简介概述
R6064,sR13217,类别
R6064,sR13218,地址
R6064,sR13219,地理位置
R6287,R4075,科室
R6287,sR13220,ICD10编码
R6287,sR13221,饮食禁忌
R6287,sR13222,并发症
R6287,sR13223,发病机制
R6287,sR13224,一般治疗
R6287,sR13225,发病部位
R6287,R3255,涉及检查
R6287,sR13226,诊断
R6287,sR13227,预防
R6287,sR13228,预后
R6287,sR13229,随访
R6287,sR13230,简介概述
R6287,sR13231,药物治疗
R6287,sR13232,治疗方法
R6287,sR13233,高发人群
R3703,sR13234,类别
R3703,sR13235,地址
R3703,sR13236,地理位置
R1251,sR13237,类别
R1251,sR13238,地址
R1251,sR13239,地理位置
R1600,sR13240,类别
R1600,sR13241,地址
R1600,sR13242,地理位置
R5982,sR13243,类别
R5982,sR13244,地址
R5982,sR13245,地理位置
R4388,sR13246,类别
R4388,sR13247,地址
R4388,sR13248,地理位置
R6151,sR13249,类别
R6151,sR13250,地址
R6151,sR13251,地理位置
R5133,sR13252,类别
R5133,sR13253,地址
R5133,sR13254,地理位置
R4922,sR13255,类别
R4922,sR13256,地址
R4922,sR13257,地理位置
R6888,R7082,涉及症状
R6888,R6638,涉及症状
R6888,R6732,涉及症状
R6888,sR13258,起因
R6888,R6585,涉及疾病
R6888,R3031,涉及检查
R6888,sR13259,诊断
R6888,sR13260,预防
R6888,sR13261,简介概述
R3401,sR13262,类别
R3401,sR13263,地址
R3401,sR13264,地理位置
R7042,R6805,涉及症状
R7042,R6694,涉及症状
R7042,sR13265,起因
R7042,R6556,涉及疾病
R7042,sR13266,诊断
R7042,sR13267,预防
R7042,sR13268,简介概述
R1833,R7096,涉及症状
R1833,R6822,涉及症状
R1833,R6659,涉及症状
R1833,R7002,涉及症状
R1833,R6842,涉及症状
R1833,R6912,涉及症状
R1833,R6981,涉及症状
R1833,R6664,涉及症状
R1833,R6759,涉及症状
R1833,R7023,涉及症状
R1833,sR13269,起因
R1833,R6192,涉及疾病
R1833,R6398,涉及疾病
R1833,R6553,涉及疾病
R1833,R6585,涉及疾病
R1833,R6485,涉及疾病
R1833,sR13270,诊断
R1833,sR13271,预防
R1833,sR13272,简介概述
R2669,sR13273,类别
R2669,sR13274,地址
R2669,sR13275,地理位置
R2103,sR13276,类别
R2103,sR13277,地址
R2103,sR13278,地理位置
R5115,sR13279,类别
R5115,sR13280,地址
R5115,sR13281,地理位置
R3374,sR13282,类别
R3374,sR13283,地址
R3374,sR13284,地理位置
R3450,sR13285,类别
R3450,sR13286,地址
R3450,sR13287,地理位置
R930,sR13288,类别
R930,sR13289,地址
R930,sR13290,地理位置
R5222,sR13291,类别
R5222,sR13292,地址
R5222,sR13293,地理位置
R6708,R6877,涉及症状
R6708,R7033,涉及症状
R6708,R6958,涉及症状
R6708,R6823,涉及症状
R6708,sR13294,起因
R6708,R6474,涉及疾病
R6708,R6266,涉及疾病
R6708,sR13295,诊断
R6708,sR13296,预防
R6708,sR13297,简介概述
R6136,sR13298,类别
R6136,sR13299,地址
R6136,sR13300,地理位置
R311,sR13301,类别
R311,sR13302,地址
R311,sR13303,地理位置
R781,sR13304,类别
R781,sR13305,地址
R781,sR13306,地理位置
R1139,sR13307,类别
R1139,sR13308,地址
R1139,sR13309,地理位置
R6771,R7057,涉及症状
R6771,sR13310,起因
R6771,R6341,涉及疾病
R6771,sR13311,诊断
R6771,sR13312,预防
R6771,sR13313,简介概述
R6566,R177,科室
R6566,R6601,涉及症状
R6566,sR13314,发病机制
R6566,sR13315,一般治疗
R6566,sR13316,诊断
R6566,sR13317,预防
R6566,sR13318,简介概述
R6566,sR13319,药物治疗
R6566,sR13320,治疗方法
R1675,sR13321,类别
R1675,sR13322,地址
R1675,sR13323,地理位置
R5583,sR13324,类别
R5583,sR13325,地址
R5583,sR13326,地理位置
R2150,sR13327,类别
R2150,sR13328,地址
R2150,sR13329,地理位置
R805,sR13330,类别
R805,sR13331,地址
R805,sR13332,地理位置
R5111,sR13333,类别
R5111,sR13334,地址
R5111,sR13335,地理位置
R2145,sR13336,类别
R2145,sR13337,地址
R2145,sR13338,地理位置
R499,sR13339,类别
R499,sR13340,地址
R499,sR13341,地理位置
R3834,sR13342,类别
R3834,sR13343,地址
R3834,sR13344,地理位置
R5600,sR13345,类别
R5600,sR13346,地址
R5600,sR13347,地理位置
R3092,sR13348,类别
R3092,sR13349,地址
R3092,sR13350,地理位置
R859,sR13351,类别
R859,sR13352,地址
R859,sR13353,地理位置
R5265,sR13354,类别
R5265,sR13355,地址
R5265,sR13356,地理位置
R1992,sR13357,类别
R1992,sR13358,地址
R1992,sR13359,地理位置
R1996,sR13360,类别
R1996,sR13361,地址
R1996,sR13362,地理位置
R3822,sR13363,类别
R3822,sR13364,地址
R3822,sR13365,地理位置
R2767,sR13366,类别
R2767,sR13367,地址
